,model,year,Price,Gas Mileage,Engine,Drivetrain,Passenger Capacity,Passenger Doors,Body Style,Transmission
539,Audi,2000,33950,42,1,0,5,4,4,1
540,Audi,2000,33950,41,1,0,5,4,4,1
541,Audi,2000,48900,41,1,0,5,4,4,1
542,Audi,2000,38550,41,1,0,5,4,4,1
543,Audi,2000,33950,41,1,0,5,4,4,1
544,Audi,2000,38550,41,1,0,5,4,4,1
545,Audi,2000,33950,43,1,1,5,4,4,1
546,Audi,1999,33750,44,1,1,5,4,4,1
547,Audi,1999,36600,43,1,0,5,4,7,1
548,Audi,1999,33750,43,1,0,5,4,4,1
549,Audi,1998,33750,45,1,1,5,4,4,1
550,Audi,1998,34400,43,1,0,7,4,7,1
551,Audi,1998,33750,43,1,0,5,4,4,1
552,Audi,1997,32600,44,1,1,5,4,4,1
553,Audi,1997,34400,43,1,0,5,4,7,1
554,Audi,1997,34400,44,1,1,5,4,7,1
555,Audi,1997,32600,43,1,0,5,4,4,1
556,Audi,1996,32300,,,1,0,4,4,1
557,Audi,1996,34000,,,0,0,4,7,1
558,Audi,1996,34000,,,1,0,4,7,1
559,Audi,1996,32300,,,0,0,4,4,1
560,Audi,1995,30600,,,,0,0,,1
561,Audi,1995,33170,,,,0,0,,1
562,Audi,1995,33170,,,,0,0,,1
563,Audi,1995,30600,,,,0,0,,1
564,Audi,1995,30600,,,,0,0,,1
565,Audi,1995,30600,,,,0,0,,1
566,Audi,2019,68000,51,0,0,5,4,4,1
567,Audi,2019,68000,51,0,0,5,4,4,1
568,Audi,2019,68000,51,0,0,5,4,4,1
569,Audi,2018,69700,49,2,0,5,4,4,1
570,Audi,2018,69700,49,2,0,5,4,4,1
571,Audi,2016,68300,50,2,0,5,4,4,1
572,Audi,2016,70400,63,4,0,5,4,4,1
573,Audi,2016,70400,63,4,0,5,4,4,1
574,Audi,2016,68300,50,2,0,5,4,4,1
575,Audi,2015,65900,46,2,0,5,4,4,1
576,Audi,2015,68300,62,4,0,5,4,4,1
577,Audi,2015,68300,62,4,0,5,4,4,1
578,Audi,2015,65900,46,2,0,5,4,4,1
579,Audi,2014,64500,46,2,0,5,4,4,1
580,Audi,2014,66900,62,4,0,5,4,4,1
581,Audi,2014,66900,62,4,0,5,4,4,1
582,Audi,2014,64500,46,2,0,5,4,4,1
583,Audi,2013,60100,46,1,0,4,4,4,1
584,Audi,2013,60100,46,1,0,4,4,4,1
585,Audi,2013,60100,46,1,0,4,4,4,1
586,Audi,2012,59250,46,1,0,4,4,4,1
587,Audi,2012,59250,46,1,0,4,4,4,1
588,Audi,2012,59250,46,1,0,4,4,4,1
589,Audi,2019,74800,,5,0,5,4,1,1
590,Audi,2019,74800,,5,0,5,4,1,1
591,Audi,2018,32900,48,2,1,5,4,1,1
592,Audi,2018,36000,48,2,0,5,4,1,1
593,Audi,2018,36000,48,2,0,5,4,1,1
594,Audi,2018,35000,48,2,0,5,4,1,1
595,Audi,2018,35000,48,2,0,5,4,1,1
596,Audi,2018,33900,48,2,1,5,4,1,1
597,Audi,2018,33900,48,2,1,5,4,1,1
598,Audi,2018,32900,48,2,1,5,4,1,1
599,Audi,2016,33700,49,2,1,5,4,1,1
600,Audi,2016,35800,48,2,0,5,4,1,1
601,Audi,2016,35800,48,2,0,5,4,1,1
602,Audi,2016,33700,49,2,1,5,4,1,1
603,Audi,2015,32500,49,2,1,5,4,1,1
604,Audi,2015,34600,48,2,0,5,4,1,1
605,Audi,2015,34600,48,2,0,5,4,1,1
606,Audi,2015,32500,49,2,1,5,4,1,1
607,Audi,2019,67400,39,0,0,5,4,1,1
608,Audi,2019,67400,39,0,0,5,4,1,1
609,Audi,2019,67400,39,0,0,5,4,1,1
610,Audi,2019,44500,51,2,0,5,4,4,1
611,Audi,2019,44500,51,2,0,5,4,4,1
612,Audi,2018,43650,50,2,0,5,4,4,
613,Audi,2018,45550,50,2,0,5,4,4,
614,Audi,2018,45550,50,2,0,5,4,4,
615,Audi,2018,43650,50,2,0,5,4,4,
616,Audi,2016,42500,,2,0,5,4,4,
617,Audi,2016,42500,,2,0,5,4,4,
618,Audi,2015,41100,54,2,0,5,4,4,
619,Audi,2015,41100,54,2,0,5,4,4,
620,Audi,2019,42950,49,2,0,5,4,1,1
621,Audi,2019,42950,49,2,0,5,4,1,1
622,Audi,2019,42950,49,2,0,5,4,1,1
623,Audi,2018,41500,50,2,0,5,4,1,1
624,Audi,2018,44100,50,2,0,5,4,1,1
625,Audi,2018,44100,50,2,0,5,4,1,1
626,Audi,2018,44100,50,2,0,5,4,1,1
627,Audi,2018,41500,50,2,0,5,4,1,1
628,Audi,2018,41500,50,2,0,5,4,1,1
629,Audi,2016,40900,48,2,0,5,4,1,1
630,Audi,2016,46000,44,2,0,5,4,1,1
631,Audi,2016,46000,44,2,0,5,4,1,1
632,Audi,2016,48100,53,4,0,5,4,1,1
633,Audi,2016,48100,53,4,0,5,4,1,1
634,Audi,2016,52500,54,0,0,5,4,1,1
635,Audi,2016,40900,48,2,0,5,4,1,1
636,Audi,2015,39300,48,2,0,5,4,1,1
637,Audi,2015,45400,44,2,0,5,4,1,1
638,Audi,2015,45400,44,2,0,5,4,1,1
639,Audi,2015,47500,55,4,0,5,4,1,1
640,Audi,2015,47500,55,4,0,5,4,1,1
641,Audi,2015,51900,54,0,0,5,4,1,1
642,Audi,2015,39300,48,2,0,5,4,1,1
643,Audi,2014,37300,48,2,0,5,4,1,1
644,Audi,2014,44400,44,2,0,5,4,1,1
645,Audi,2014,44400,44,2,0,5,4,1,1
646,Audi,2014,46500,55,4,0,5,4,1,1
647,Audi,2014,46500,55,4,0,5,4,1,1
648,Audi,2014,51300,54,0,0,5,4,1,1
649,Audi,2014,37300,48,2,0,5,4,1,1
650,Audi,2013,35900,48,1,0,5,4,1,1
651,Audi,2013,43900,44,1,0,5,4,1,1
652,Audi,2013,43900,44,1,0,5,4,1,1
653,Audi,2013,50900,54,0,0,5,4,1,1
654,Audi,2013,35900,48,1,0,5,4,1,1
655,Audi,2012,35600,47,1,0,5,4,1,1
656,Audi,2012,43000,41,1,0,5,4,1,1
657,Audi,2012,43000,41,1,0,5,4,1,1
658,Audi,2012,35600,47,1,0,5,4,1,1
659,Audi,2011,35200,47,1,0,5,4,1,1
660,Audi,2011,42500,41,1,0,5,4,1,1
661,Audi,2011,42500,41,1,0,5,4,1,1
662,Audi,2011,35200,47,1,0,5,4,1,1
663,Audi,2010,37350,41,1,0,5,4,1,1
664,Audi,2010,37350,41,1,0,5,4,1,1
665,Audi,2010,37350,41,1,0,5,4,1,1
666,Audi,2009,37200,41,1,0,5,4,1,1
667,Audi,2009,37200,41,1,0,5,4,1,1
668,Audi,2009,37200,41,1,0,5,4,1,1
669,Audi,2018,81200,40,2,0,4,4,4,1
670,Audi,2018,81200,40,2,0,4,4,4,1
671,Audi,2016,82900,44,2,0,4,4,4,1
672,Audi,2015,82500,44,2,0,4,4,4,1
673,Audi,2014,80200,44,2,0,4,4,4,1
674,Audi,2013,78800,44,1,0,5,4,4,1
675,Audi,2019,50200,51,2,0,5,4,4,1
676,Audi,2019,50200,51,2,0,5,4,4,1
677,Audi,2019,50200,51,2,0,5,4,4,1
678,Audi,2018,51400,51,2,0,5,4,4,1
679,Audi,2018,51400,51,2,0,5,4,4,1
680,Audi,2016,49200,43,2,0,5,4,4,1
681,Audi,2016,50200,46,2,0,5,4,4,1
682,Audi,2016,50200,46,2,0,5,4,4,1
683,Audi,2016,49200,43,2,0,5,4,4,1
684,Audi,2015,48400,43,2,0,5,4,4,1
685,Audi,2015,49800,46,2,0,5,4,4,1
686,Audi,2015,49800,46,2,0,5,4,4,1
687,Audi,2015,48400,43,2,0,5,4,4,1
688,Audi,2014,48100,43,2,0,5,4,4,1
689,Audi,2014,49500,46,2,0,5,4,4,1
690,Audi,2014,49500,46,2,0,5,4,4,1
691,Audi,2014,48100,43,2,0,5,4,4,1
692,Audi,2013,47600,43,1,0,5,4,4,1
693,Audi,2013,49000,46,1,0,5,4,4,1
694,Audi,2013,49000,46,1,0,5,4,4,1
695,Audi,2013,47600,43,1,0,5,4,4,1
696,Audi,2012,47300,45,1,0,5,4,4,1
697,Audi,2012,48700,46,1,0,5,4,4,1
698,Audi,2012,48700,46,1,0,5,4,4,1
699,Audi,2012,47300,45,1,0,5,4,4,1
700,Audi,2011,47100,45,1,0,5,4,4,1
701,Audi,2011,48500,46,1,0,5,4,4,1
702,Audi,2011,48500,46,1,0,5,4,4,1
703,Audi,2011,47100,45,1,0,5,4,4,1
704,Audi,2010,45900,45,1,0,5,4,4,1
705,Audi,2010,47300,46,1,0,5,4,4,1
706,Audi,2010,47300,46,1,0,5,4,4,1
707,Audi,2010,45900,45,1,0,5,4,4,1
708,Audi,2009,58325,35,1,0,4,2,0,1
709,Audi,2009,57125,32,1,0,4,2,0,1
710,Audi,2008,57975,35,1,0,4,2,0,1
711,Audi,2008,49610,33,1,0,5,4,7,1
712,Audi,2008,50710,35,1,0,5,4,7,1
713,Audi,2008,48610,33,1,0,5,4,4,1
714,Audi,2008,49710,35,1,0,5,4,4,1
715,Audi,2008,56775,32,1,0,4,2,0,1
716,Audi,2007,56900,38,1,0,4,2,0,1
717,Audi,2007,48500,36,1,0,5,4,7,1
718,Audi,2007,49700,38,1,0,5,4,7,1
719,Audi,2007,47500,36,1,0,5,4,4,1
720,Audi,2007,48700,38,1,0,5,4,4,1
721,Audi,2007,48500,36,1,0,5,4,7,1
722,Audi,2007,49700,38,1,0,5,4,7,1
723,Audi,2007,47500,36,1,0,5,4,4,1
724,Audi,2007,48700,38,1,0,5,4,4,1
725,Audi,2007,55700,35,1,0,4,2,0,1
726,Audi,2006,55840,37,1,0,4,2,0,1
727,Audi,2006,47400,36,1,0,5,4,7,1
728,Audi,2006,48600,38,1,0,5,4,7,1
729,Audi,2006,60250,36,1,0,5,4,4,1
730,Audi,2006,46400,36,1,0,5,4,4,1
731,Audi,2006,47600,38,1,0,5,4,4,1
732,Audi,2006,54640,36,1,0,4,2,0,1
733,Audi,2005,55150,40,1,0,4,2,0,1
734,Audi,2005,46850,36,1,0,5,4,7,1
735,Audi,2005,48050,42,1,0,5,4,7,1
736,Audi,2005,45850,36,1,0,5,4,4,1
737,Audi,2005,47050,42,1,0,5,4,4,1
738,Audi,2005,47100,36,1,0,5,4,7,1
739,Audi,2005,48300,38,1,0,5,4,7,1
740,Audi,2005,46100,36,1,0,5,4,4,1
741,Audi,2005,47300,38,1,0,5,4,4,1
742,Audi,2005,53950,36,1,0,4,2,0,1
743,Audi,2004,55000,41,1,0,4,2,0,1
744,Audi,2004,46650,36,1,0,5,4,7,1
745,Audi,2004,47800,42,1,0,5,4,7,1
746,Audi,2004,45650,36,1,0,5,4,4,1
747,Audi,2004,46800,42,1,0,5,4,4,1
748,Audi,2004,53850,36,1,0,4,2,0,1
749,Audi,2002,38900,41,1,0,5,4,4,1
750,Audi,2002,40500,40,1,0,5,4,7,1
751,Audi,2002,40500,41,1,0,5,4,7,1
752,Audi,2002,38900,40,1,0,5,4,4,1
753,Audi,2001,38900,41,1,0,5,4,4,1
754,Audi,2001,40500,41,1,0,5,4,7,1
755,Audi,2001,40500,41,1,0,5,4,7,1
756,Audi,2001,38900,41,1,0,5,4,4,1
757,Audi,2000,37900,41,1,0,5,4,4,1
758,Audi,2000,37900,41,1,0,5,4,4,1
759,Audi,1994,49070,,,,0,0,,1
760,Audi,1993,47750,,,,0,0,,1
761,Audi,1992,44750,,,,0,0,,1
762,Audi,2019,53550,44,2,0,7,4,1,1
763,Audi,2019,59950,44,2,0,7,4,1,1
764,Audi,2019,59950,44,2,0,7,4,1,1
765,Audi,2019,59950,44,2,0,7,4,1,1
766,Audi,2019,53550,44,2,0,7,4,1,1
767,Audi,2018,49900,44,2,0,7,4,1,1
768,Audi,2018,56400,44,2,0,7,4,1,1
769,Audi,2018,56400,44,2,0,7,4,1,1
770,Audi,2018,56400,44,2,0,7,4,1,1
771,Audi,2018,49900,44,2,0,7,4,1,1
772,Audi,2015,53400,47,4,0,7,4,1,1
773,Audi,2015,61900,38,2,0,7,4,1,1
774,Audi,2015,48300,38,2,0,7,4,1,1
775,Audi,2015,48300,38,2,0,7,4,1,1
776,Audi,2015,53400,47,4,0,7,4,1,1
777,Audi,2015,53400,47,4,0,7,4,1,1
778,Audi,2014,52900,47,4,0,7,4,1,1
779,Audi,2014,60900,38,2,0,7,4,1,1
780,Audi,2014,47700,38,2,0,7,4,1,1
781,Audi,2014,47700,38,2,0,7,4,1,1
782,Audi,2014,52900,47,4,0,7,4,1,1
783,Audi,2014,52900,47,4,0,7,4,1,1
784,Audi,2013,52000,47,4,0,7,4,1,1
785,Audi,2013,60550,38,1,0,7,4,1,1
786,Audi,2013,46800,38,1,0,7,4,1,1
787,Audi,2013,46800,38,1,0,7,4,1,1
788,Audi,2013,52000,47,4,0,7,4,1,1
789,Audi,2013,52000,47,4,0,7,4,1,1
790,Audi,2012,51450,42,4,0,7,4,1,1
791,Audi,2012,59950,38,1,0,7,4,1,1
792,Audi,2012,46250,38,1,0,7,4,1,1
793,Audi,2012,46250,38,1,0,7,4,1,1
794,Audi,2012,51450,42,4,0,7,4,1,1
795,Audi,2012,51450,42,4,0,7,4,1,1
796,Audi,2011,51450,42,4,0,7,4,1,1
797,Audi,2011,59450,38,1,0,7,4,1,1
798,Audi,2011,46250,38,1,0,7,4,1,1
799,Audi,2011,46250,38,1,0,7,4,1,1
800,Audi,2011,51450,42,4,0,7,4,1,1
801,Audi,2011,51450,42,4,0,7,4,1,1
802,Audi,2010,50900,42,4,0,7,4,1,1
803,Audi,2010,61000,31,1,0,7,4,1,1
804,Audi,2010,46900,33,1,0,7,4,1,1
805,Audi,2010,46900,33,1,0,7,4,1,1
806,Audi,2010,46900,33,1,0,7,4,1,1
807,Audi,2010,50900,42,4,0,7,4,1,1
808,Audi,2010,50900,42,4,0,7,4,1,1
809,Audi,2009,50900,42,4,0,7,4,1,1
810,Audi,2009,59220,31,1,0,7,4,1,1
811,Audi,2009,46900,34,1,0,7,4,1,1
812,Audi,2009,46900,34,1,0,7,4,1,1
813,Audi,2009,46900,34,1,0,7,4,1,1
814,Audi,2009,43500,34,1,0,5,4,1,1
815,Audi,2009,50900,42,4,0,7,4,1,1
816,Audi,2009,50900,42,4,0,7,4,1,1
817,Audi,2008,42500,33,1,0,5,4,1,1
818,Audi,2008,58600,29,1,0,7,4,1,1
819,Audi,2008,48350,33,1,0,7,4,1,1
820,Audi,2007,39900,36,1,0,5,4,1,1
821,Audi,2007,59900,33,1,0,6,4,1,1
822,Audi,2007,49900,33,1,0,7,4,1,1
823,Audi,2007,45900,36,1,0,5,4,1,1
824,Audi,2019,37400,61,2,1,5,4,4,1
825,Audi,2019,42000,57,2,0,5,4,4,1
826,Audi,2019,42000,57,2,0,5,4,4,1
827,Audi,2019,42000,57,2,0,5,4,4,1
828,Audi,2019,39200,61,2,1,5,4,4,1
829,Audi,2019,37400,61,2,1,5,4,4,1
830,Audi,2019,37400,61,2,1,5,4,4,1
831,Audi,2018,40500,57,2,0,5,4,4,1
832,Audi,2018,38700,64,2,1,5,4,4,1
833,Audi,2018,38700,64,2,1,5,4,4,1
834,Audi,2018,36000,64,2,1,5,4,4,1
835,Audi,2018,36000,64,2,1,5,4,4,1
836,Audi,2018,36000,64,2,1,5,4,4,1
837,Audi,2018,43200,58,2,0,5,4,4,1
838,Audi,2018,43200,58,2,0,5,4,4,1
839,Audi,2018,40500,58,2,0,5,4,4,1
840,Audi,2018,40500,58,2,0,5,4,4,1
841,Audi,2018,40500,58,2,0,5,4,4,1
842,Audi,2018,43200,57,2,0,5,4,4,1
843,Audi,2018,43200,57,2,0,5,4,4,1
844,Audi,2018,40500,57,2,0,5,4,4,1
845,Audi,2018,40500,57,2,0,5,4,4,1
846,Audi,2016,38000,51,2,0,5,4,4,1
847,Audi,2016,37000,54,2,0,5,4,4,1
848,Audi,2016,37000,54,2,0,5,4,4,1
849,Audi,2016,35900,55,2,1,5,4,4,
850,Audi,2016,35900,55,2,1,5,4,4,
851,Audi,2016,38000,51,2,0,5,4,4,1
852,Audi,2015,37600,53,2,0,5,4,4,1
853,Audi,2015,36400,54,2,0,5,4,4,1
854,Audi,2015,36400,54,2,0,5,4,4,1
855,Audi,2015,36400,54,2,0,5,4,4,1
856,Audi,2015,35500,56,2,1,5,4,4,
857,Audi,2015,35500,56,2,1,5,4,4,
858,Audi,2015,35500,56,2,1,5,4,4,
859,Audi,2015,37600,53,2,0,5,4,4,1
860,Audi,2015,37600,53,2,0,5,4,4,1
861,Audi,2014,35900,49,2,0,5,4,4,1
862,Audi,2014,34700,54,2,0,5,4,4,1
863,Audi,2014,34700,54,2,0,5,4,4,1
864,Audi,2014,34700,54,2,0,5,4,4,1
865,Audi,2014,33800,56,2,1,5,4,4,
866,Audi,2014,33800,56,2,1,5,4,4,
867,Audi,2014,33800,56,2,1,5,4,4,
868,Audi,2014,35900,49,2,0,5,4,4,1
869,Audi,2014,35900,49,2,0,5,4,4,1
870,Audi,2013,34600,50,1,0,5,4,4,1
871,Audi,2013,33400,54,1,0,5,4,4,1
872,Audi,2013,33400,54,1,0,5,4,4,1
873,Audi,2013,33400,54,1,0,5,4,4,1
874,Audi,2013,32500,55,1,1,5,4,4,
875,Audi,2013,32500,55,1,1,5,4,4,
876,Audi,2013,32500,55,1,1,5,4,4,
877,Audi,2013,34600,50,1,0,5,4,4,1
878,Audi,2013,34600,50,1,0,5,4,4,1
879,Audi,2012,36400,50,1,0,5,4,7,1
880,Audi,2012,33300,52,1,0,5,4,4,1
881,Audi,2012,33300,52,1,0,5,4,4,1
882,Audi,2012,33300,52,1,0,5,4,4,1
883,Audi,2012,32500,52,1,1,5,4,4,
884,Audi,2012,32500,52,1,1,5,4,4,
885,Audi,2012,32500,52,1,1,5,4,4,
886,Audi,2012,34600,50,1,0,5,4,4,1
887,Audi,2012,34600,50,1,0,5,4,4,1
888,Audi,2012,34600,50,1,0,5,4,4,1
889,Audi,2012,36400,50,1,0,5,4,7,1
890,Audi,2012,36400,50,1,0,5,4,7,1
891,Audi,2011,36300,48,1,0,5,4,7,1
892,Audi,2011,33200,52,1,0,5,4,4,1
893,Audi,2011,33200,52,1,0,5,4,4,1
894,Audi,2011,33200,52,1,0,5,4,4,1
895,Audi,2011,32300,53,1,1,5,4,4,
896,Audi,2011,32300,53,1,1,5,4,4,
897,Audi,2011,34500,48,1,0,5,4,4,1
898,Audi,2011,34500,48,1,0,5,4,4,1
899,Audi,2011,34500,48,1,0,5,4,4,1
900,Audi,2011,36300,48,1,0,5,4,7,1
901,Audi,2011,36300,48,1,0,5,4,7,1
902,Audi,2010,35350,48,1,0,5,4,7,1
903,Audi,2010,32350,52,1,0,5,4,4,1
904,Audi,2010,32350,52,1,0,5,4,4,1
905,Audi,2010,32350,52,1,0,5,4,4,1
906,Audi,2010,31450,53,1,1,5,4,4,
907,Audi,2010,31450,53,1,1,5,4,4,
908,Audi,2010,33550,48,1,0,5,4,4,1
909,Audi,2010,33550,48,1,0,5,4,4,1
910,Audi,2010,33550,48,1,0,5,4,4,1
911,Audi,2010,35350,48,1,0,5,4,7,1
912,Audi,2010,35350,48,1,0,5,4,7,1
913,Audi,2009,42850,48,1,0,4,2,0,1
914,Audi,2009,34850,48,1,0,5,4,7,1
915,Audi,2009,34850,48,1,0,5,4,7,1
916,Audi,2009,34850,48,1,0,5,4,7,1
917,Audi,2009,31850,52,1,0,5,4,4,1
918,Audi,2009,31850,52,1,0,5,4,4,1
919,Audi,2009,31850,52,1,0,5,4,4,1
920,Audi,2009,30700,53,1,0,5,4,4,
921,Audi,2009,31000,53,1,1,5,4,4,
922,Audi,2009,31000,53,1,1,5,4,4,
923,Audi,2009,40400,43,1,0,5,4,4,1
924,Audi,2009,40400,43,1,0,5,4,4,1
925,Audi,2009,33050,48,1,0,5,4,4,1
926,Audi,2009,33050,48,1,0,5,4,4,1
927,Audi,2009,33050,48,1,0,5,4,4,1
928,Audi,2009,40750,53,1,1,4,2,0,
929,Audi,2009,40750,53,1,1,4,2,0,
930,Audi,2009,48800,42,1,0,4,2,0,1
931,Audi,2009,42850,48,1,0,4,2,0,1
932,Audi,2009,48800,42,1,0,4,2,0,1
933,Audi,2008,41850,46,1,0,4,2,0,1
934,Audi,2008,33025,48,1,0,5,4,7,1
935,Audi,2008,38250,40,1,0,5,4,7,1
936,Audi,2008,32000,48,1,0,5,4,7,1
937,Audi,2008,34325,46,1,0,5,4,7,1
938,Audi,2008,39400,42,1,0,5,4,7,1
939,Audi,2008,33300,46,1,0,5,4,7,1
940,Audi,2008,32025,48,1,0,5,4,4,1
941,Audi,2008,37250,40,1,0,5,4,4,1
942,Audi,2008,31000,48,1,0,5,4,4,1
943,Audi,2008,29750,51,1,1,5,4,4,1
944,Audi,2008,28900,51,1,1,5,4,4,1
945,Audi,2008,31050,51,1,1,5,4,4,
946,Audi,2008,36300,45,1,1,5,4,4,
947,Audi,2008,30200,51,1,1,5,4,4,
948,Audi,2008,33325,46,1,0,5,4,4,1
949,Audi,2008,38400,42,1,0,5,4,4,1
950,Audi,2008,32300,46,1,0,5,4,4,1
951,Audi,2008,39750,51,1,1,4,2,0,
952,Audi,2008,47900,42,1,0,4,2,0,1
953,Audi,2007,41200,52,1,0,4,2,0,1
954,Audi,2007,37440,44,1,0,5,4,7,1
955,Audi,2007,31340,53,1,0,5,4,7,1
956,Audi,2007,38640,46,1,0,5,4,7,1
957,Audi,2007,32540,52,1,0,5,4,7,1
958,Audi,2007,36440,44,1,0,5,4,4,1
959,Audi,2007,30340,53,1,0,5,4,4,1
960,Audi,2007,28240,57,1,1,5,4,4,1
961,Audi,2007,35540,50,1,1,5,4,4,
962,Audi,2007,29440,56,1,1,5,4,4,
963,Audi,2007,37640,46,1,0,5,4,4,1
964,Audi,2007,31540,52,1,0,5,4,4,1
965,Audi,2007,37440,44,1,0,5,4,7,1
966,Audi,2007,31340,53,1,0,5,4,7,1
967,Audi,2007,38640,46,1,0,5,4,7,1
968,Audi,2007,32540,52,1,0,5,4,7,1
969,Audi,2007,36440,44,1,0,5,4,4,1
970,Audi,2007,30340,53,1,0,5,4,4,1
971,Audi,2007,28240,57,1,1,5,4,4,1
972,Audi,2007,35540,50,1,1,5,4,4,
973,Audi,2007,29440,56,1,1,5,4,4,
974,Audi,2007,37640,46,1,0,5,4,4,1
975,Audi,2007,31540,52,1,0,5,4,4,1
976,Audi,2007,39100,56,1,1,4,2,0,
977,Audi,2007,46950,46,1,0,4,2,0,1
978,Audi,2006,37340,53,1,1,4,2,0,
979,Audi,2006,36390,44,1,0,5,4,7,1
980,Audi,2006,31340,53,1,0,5,4,7,1
981,Audi,2006,37590,46,1,0,5,4,7,1
982,Audi,2006,32540,52,1,0,5,4,7,1
983,Audi,2006,35390,44,1,0,5,4,4,1
984,Audi,2006,30340,53,1,0,5,4,4,1
985,Audi,2006,36590,46,1,0,5,4,4,1
986,Audi,2006,31540,52,1,0,5,4,4,1
987,Audi,2006,28240,56,1,1,5,4,4,1
988,Audi,2006,34490,50,1,1,5,4,4,
989,Audi,2006,29440,56,1,1,5,4,4,
990,Audi,2006,45490,43,1,0,4,2,0,1
991,Audi,2005,35750,53,1,1,4,2,0,
992,Audi,2005,30450,53,1,0,5,4,7,1
993,Audi,2005,36400,45,1,0,5,4,7,1
994,Audi,2005,31650,52,1,0,5,4,7,1
995,Audi,2005,29450,53,1,0,5,4,4,1
996,Audi,2005,35400,45,1,0,5,4,4,1
997,Audi,2005,30650,52,1,0,5,4,4,1
998,Audi,2005,27350,57,1,1,5,4,4,1
999,Audi,2005,28550,56,1,1,5,4,4,
1000,Audi,2005,34590,44,1,0,5,4,7,1
1001,Audi,2005,34590,44,1,0,5,4,7,1
1002,Audi,2005,29150,51,1,0,5,4,7,1
1003,Audi,2005,29150,51,1,0,5,4,7,1
1004,Audi,2005,35790,44,1,0,5,4,7,1
1005,Audi,2005,35790,44,1,0,5,4,7,1
1006,Audi,2005,30350,49,1,0,5,4,7,1
1007,Audi,2005,30350,49,1,0,5,4,7,1
1008,Audi,2005,33590,44,1,0,5,4,4,1
1009,Audi,2005,33590,44,1,0,5,4,4,1
1010,Audi,2005,28150,51,1,0,5,4,4,1
1011,Audi,2005,28150,51,1,0,5,4,4,1
1012,Audi,2005,34790,44,1,0,5,4,4,1
1013,Audi,2005,34790,44,1,0,5,4,4,1
1014,Audi,2005,29350,49,1,0,5,4,4,1
1015,Audi,2005,29350,49,1,0,5,4,4,1
1016,Audi,2005,25800,53,1,1,5,4,4,1
1017,Audi,2005,25800,53,1,1,5,4,4,1
1018,Audi,2005,31950,50,1,1,5,4,4,
1019,Audi,2005,31950,50,1,1,5,4,4,
1020,Audi,2005,27000,52,1,1,5,4,4,
1021,Audi,2005,27000,52,1,1,5,4,4,
1022,Audi,2005,44250,44,1,0,4,2,0,1
1023,Audi,2005,42300,50,1,1,4,2,0,
1024,Audi,2004,35250,53,1,1,4,2,0,
1025,Audi,2004,34240,43,1,0,5,4,7,1
1026,Audi,2004,28750,51,1,0,5,4,7,1
1027,Audi,2004,35290,43,1,0,5,4,7,1
1028,Audi,2004,29800,48,1,0,5,4,7,1
1029,Audi,2004,33240,43,1,0,5,4,4,1
1030,Audi,2004,27750,51,1,0,5,4,4,1
1031,Audi,2004,34290,43,1,0,5,4,4,1
1032,Audi,2004,28800,48,1,0,5,4,4,1
1033,Audi,2004,25550,53,1,1,5,4,4,1
1034,Audi,2004,31450,48,1,1,5,4,4,
1035,Audi,2004,26700,52,1,1,5,4,4,
1036,Audi,2004,33940,43,1,0,5,4,7,1
1037,Audi,2004,28450,51,1,0,5,4,7,1
1038,Audi,2004,34990,43,1,0,5,4,7,1
1039,Audi,2004,29500,48,1,0,5,4,7,1
1040,Audi,2004,32940,43,1,0,5,4,4,1
1041,Audi,2004,27450,51,1,0,5,4,4,1
1042,Audi,2004,33990,43,1,0,5,4,4,1
1043,Audi,2004,28500,48,1,0,5,4,4,1
1044,Audi,2004,25250,53,1,1,5,4,4,1
1045,Audi,2004,31150,48,1,1,5,4,4,
1046,Audi,2004,26400,52,1,1,5,4,4,
1047,Audi,2004,43550,43,1,0,4,2,0,1
1048,Audi,2004,41800,47,1,1,4,2,0,
1049,Audi,2003,34950,53,1,1,4,2,0,
1050,Audi,2003,33440,43,1,0,5,4,7,1
1051,Audi,2003,27850,50,1,0,5,4,7,1
1052,Audi,2003,34490,44,1,0,5,4,7,1
1053,Audi,2003,29000,48,1,0,5,4,7,1
1054,Audi,2003,32440,43,1,0,5,4,4,1
1055,Audi,2003,26850,50,1,0,5,4,4,1
1056,Audi,2003,33490,44,1,0,5,4,4,1
1057,Audi,2003,28000,48,1,0,5,4,4,1
1058,Audi,2003,25100,53,1,1,5,4,4,1
1059,Audi,2003,31740,48,1,1,5,4,4,
1060,Audi,2003,26250,52,1,1,5,4,4,
1061,Audi,2003,41500,47,1,1,4,2,0,
1062,Audi,2002,26050,49,1,1,5,4,4,
1063,Audi,2002,33090,43,1,0,5,4,7,1
1064,Audi,2002,27650,50,1,0,5,4,7,1
1065,Audi,2002,34140,42,1,0,5,4,7,1
1066,Audi,2002,28800,47,1,0,5,4,7,1
1067,Audi,2002,32090,43,1,0,5,4,4,1
1068,Audi,2002,26650,50,1,0,5,4,4,1
1069,Audi,2002,33140,42,1,0,5,4,4,1
1070,Audi,2002,27800,47,1,0,5,4,4,1
1071,Audi,2002,24900,53,1,1,5,4,4,1
1072,Audi,2002,31390,46,1,1,5,4,4,
1073,Audi,2001,24540,49,1,1,5,4,4,1
1074,Audi,2001,31990,42,1,0,5,4,7,1
1075,Audi,2001,31990,41,1,0,5,4,7,1
